Method,Frequency,Region_From,Region_To,W_Stat,P_value
gPDC,101Hz,S1-R,FEF-R,1.0,0.0039
gPDC,101Hz,SMA-R,PMd-R,7.0,0.0371
gPDC,101Hz,SMA-R,SPL-R,8.0,0.0488
gPDC,101Hz,SPL-L,FEF-L,2.0,0.0059
gPDC,101Hz,SPL-R,PMd-R,7.0,0.0371
gPDC,101Hz,SPL-R,VIP-L,8.0,0.0488
gPDC,101Hz,SPL-R,VIP-R,8.0,0.0488
gPDC,101Hz,SPOC-L,FEF-L,7.0,0.0371
gPDC,101Hz,STS-L,SPOC-R,7.0,0.0371
gPDC,101Hz,STS-L,VIP-R,7.0,0.0371
gPDC,101Hz,STS-R,V3-R,6.0,0.0273
gPDC,101Hz,V1-L,AG-R,8.0,0.0488
gPDC,101Hz,V1-L,SPOC-L,1.0,0.0039
gPDC,101Hz,V1-L,V1-R,6.0,0.0273
gPDC,101Hz,V1-L,mIPS-L,8.0,0.0488
gPDC,101Hz,V1-R,IPL-R,5.0,0.0195
gPDC,101Hz,V3-L,SPOC-R,6.0,0.0273
gPDC,101Hz,V3-R,S1-L,5.0,0.0195
gPDC,101Hz,VIP-L,PMd-L,2.0,0.0059
gPDC,101Hz,VIP-L,POJ-L,7.0,0.0371
gPDC,101Hz,VIP-L,SPL-L,4.0,0.0137
gPDC,101Hz,VIP-L,SPOC-R,7.0,0.0371
gPDC,101Hz,mIPS-R,VIP-R,8.0,0.0488
gPDC,10Hz,AG-R,S1-L,3.0,0.0098
gPDC,10Hz,AG-R,VIP-R,3.0,0.0098
gPDC,10Hz,FEF-L,POJ-L,8.0,0.0488
gPDC,10Hz,FEF-R,PMd-R,8.0,0.0488
gPDC,10Hz,IPL-R,PMd-L,7.0,0.0371
gPDC,10Hz,M1-L,POJ-L,6.0,0.0273
gPDC,10Hz,M1-L,V3-R,7.0,0.0371
gPDC,10Hz,M1-L,mIPS-R,7.0,0.0371
gPDC,10Hz,M1-R,PMd-R,8.0,0.0488
gPDC,10Hz,M1-R,SPL-R,5.0,0.0195
gPDC,10Hz,PMd-L,PMv-L,8.0,0.0488
gPDC,10Hz,PMv-L,VIP-L,8.0,0.0488
gPDC,10Hz,PMv-R,IPL-R,5.0,0.0195
gPDC,10Hz,PMv-R,V1-R,5.0,0.0195
gPDC,10Hz,POJ-L,V3-R,4.0,0.0137
gPDC,10Hz,POJ-R,FEF-L,8.0,0.0488
gPDC,10Hz,POJ-R,PMd-R,0.0,0.002
gPDC,10Hz,POJ-R,S1-R,4.0,0.0137
gPDC,10Hz,POJ-R,SMA-R,4.0,0.0137
gPDC,10Hz,POJ-R,V3-L,6.0,0.0273
gPDC,10Hz,POJ-R,V3-R,7.0,0.0371
gPDC,10Hz,S1-L,IPL-R,8.0,0.0488
gPDC,10Hz,SMA-L,POJ-L,8.0,0.0488
gPDC,10Hz,SMA-R,PMd-R,7.0,0.0371
gPDC,10Hz,SMA-R,V3-R,4.0,0.0137
gPDC,10Hz,SPL-L,V1-R,4.0,0.0137
gPDC,10Hz,SPL-R,V3-R,7.0,0.0371
gPDC,10Hz,SPOC-L,mIPS-L,5.0,0.0195
gPDC,10Hz,SPOC-R,POJ-R,8.0,0.0488
gPDC,10Hz,SPOC-R,SMA-R,4.0,0.0137
gPDC,10Hz,STS-L,SMA-L,8.0,0.0488
gPDC,10Hz,STS-R,M1-R,2.0,0.0059
gPDC,10Hz,STS-R,SPL-R,3.0,0.0098
gPDC,10Hz,V1-L,M1-R,7.0,0.0371
gPDC,10Hz,V1-R,PMd-L,0.0,0.002
gPDC,10Hz,V1-R,PMv-L,7.0,0.0371
gPDC,10Hz,VIP-L,STS-L,8.0,0.0488
gPDC,10Hz,VIP-R,S1-L,5.0,0.0195
gPDC,10Hz,VIP-R,S1-R,5.0,0.0195
gPDC,10Hz,mIPS-L,V3-L,5.0,0.0195
gPDC,10Hz,mIPS-R,V3-R,3.0,0.0098
gPDC,11Hz,AG-R,S1-L,3.0,0.0098
gPDC,11Hz,AG-R,VIP-R,3.0,0.0098
gPDC,11Hz,FEF-L,POJ-L,8.0,0.0488
gPDC,11Hz,FEF-R,PMd-R,6.0,0.0273
gPDC,11Hz,IPL-R,PMd-L,6.0,0.0273
gPDC,11Hz,M1-L,POJ-L,6.0,0.0273
gPDC,11Hz,M1-L,SPL-R,8.0,0.0488
gPDC,11Hz,M1-L,V3-R,7.0,0.0371
gPDC,11Hz,M1-L,mIPS-R,7.0,0.0371
gPDC,11Hz,M1-R,PMd-R,8.0,0.0488
gPDC,11Hz,M1-R,SPL-R,5.0,0.0195
gPDC,11Hz,PMd-L,PMv-L,8.0,0.0488
gPDC,11Hz,PMd-L,POJ-L,8.0,0.0488
gPDC,11Hz,PMv-R,IPL-R,5.0,0.0195
gPDC,11Hz,PMv-R,V1-R,6.0,0.0273
gPDC,11Hz,POJ-L,V3-R,6.0,0.0273
gPDC,11Hz,POJ-R,FEF-L,8.0,0.0488
gPDC,11Hz,POJ-R,PMd-R,0.0,0.002
gPDC,11Hz,POJ-R,S1-R,4.0,0.0137
gPDC,11Hz,POJ-R,SMA-R,4.0,0.0137
gPDC,11Hz,POJ-R,V3-L,7.0,0.0371
gPDC,11Hz,POJ-R,V3-R,5.0,0.0195
gPDC,11Hz,S1-L,IPL-L,8.0,0.0488
gPDC,11Hz,SMA-L,POJ-L,8.0,0.0488
gPDC,11Hz,SMA-R,PMd-R,7.0,0.0371
gPDC,11Hz,SMA-R,V3-R,4.0,0.0137
gPDC,11Hz,SPL-L,V1-R,5.0,0.0195
gPDC,11Hz,SPL-R,PMd-R,8.0,0.0488
gPDC,11Hz,SPL-R,SMA-L,6.0,0.0273
gPDC,11Hz,SPL-R,V3-R,6.0,0.0273
gPDC,11Hz,SPOC-L,POJ-R,8.0,0.0488
gPDC,11Hz,SPOC-L,mIPS-L,8.0,0.0488
gPDC,11Hz,SPOC-R,POJ-R,5.0,0.0195
gPDC,11Hz,SPOC-R,SMA-R,5.0,0.0195
gPDC,11Hz,STS-L,SMA-L,8.0,0.0488
gPDC,11Hz,STS-R,M1-R,3.0,0.0098
gPDC,11Hz,STS-R,SPL-R,3.0,0.0098
gPDC,11Hz,V1-L,M1-R,5.0,0.0195
gPDC,11Hz,V1-R,PMd-L,0.0,0.002
gPDC,11Hz,V1-R,PMv-L,6.0,0.0273
gPDC,11Hz,V1-R,STS-L,8.0,0.0488
gPDC,11Hz,VIP-L,SMA-L,8.0,0.0488
gPDC,11Hz,VIP-R,S1-L,6.0,0.0273
gPDC,11Hz,VIP-R,S1-R,5.0,0.0195
gPDC,11Hz,mIPS-L,V3-L,7.0,0.0371
gPDC,11Hz,mIPS-R,FEF-R,8.0,0.0488
gPDC,11Hz,mIPS-R,V3-R,3.0,0.0098
gPDC,19Hz,AG-R,AG-L,7.0,0.0371
gPDC,19Hz,AG-R,S1-L,7.0,0.0371
gPDC,19Hz,FEF-R,V3-L,7.0,0.0371
gPDC,19Hz,IPL-R,POJ-L,0.0,0.002
gPDC,19Hz,IPL-R,STS-R,7.0,0.0371
gPDC,19Hz,M1-L,POJ-L,5.0,0.0195
gPDC,19Hz,M1-L,V3-R,5.0,0.0195
gPDC,19Hz,M1-L,mIPS-R,5.0,0.0195
gPDC,19Hz,M1-R,SPL-R,4.0,0.0137
gPDC,19Hz,PMd-L,PMv-L,4.0,0.0137
gPDC,19Hz,PMd-R,IPL-R,5.0,0.0195
gPDC,19Hz,PMd-R,STS-L,7.0,0.0371
gPDC,19Hz,PMv-R,IPL-R,4.0,0.0137
gPDC,19Hz,PMv-R,M1-R,5.0,0.0195
gPDC,19Hz,POJ-R,SMA-R,4.0,0.0137
gPDC,19Hz,POJ-R,V3-R,0.0,0.002
gPDC,19Hz,S1-L,IPL-L,7.0,0.0371
gPDC,19Hz,S1-R,AG-R,7.0,0.0371
gPDC,19Hz,SMA-L,S1-R,4.0,0.0137
gPDC,19Hz,SMA-R,PMd-R,6.0,0.0273
gPDC,19Hz,SMA-R,V3-R,5.0,0.0195
gPDC,19Hz,SPL-L,PMd-L,8.0,0.0488
gPDC,19Hz,SPL-L,STS-L,6.0,0.0273
gPDC,19Hz,SPL-L,V3-L,6.0,0.0273
gPDC,19Hz,SPL-R,V3-R,7.0,0.0371
gPDC,19Hz,SPOC-L,SPOC-R,8.0,0.0488
gPDC,19Hz,SPOC-R,POJ-R,4.0,0.0137
gPDC,19Hz,STS-L,IPL-R,8.0,0.0488
gPDC,19Hz,STS-L,SPOC-L,0.0,0.002
gPDC,19Hz,STS-L,VIP-R,7.0,0.0371
gPDC,19Hz,STS-R,SPL-R,5.0,0.0195
gPDC,19Hz,STS-R,mIPS-L,8.0,0.0488
gPDC,19Hz,V1-L,M1-R,6.0,0.0273
gPDC,19Hz,V1-R,PMd-L,1.0,0.0039
gPDC,19Hz,V1-R,STS-L,8.0,0.0488
gPDC,19Hz,V1-R,STS-R,6.0,0.0273
gPDC,19Hz,V3-R,mIPS-R,8.0,0.0488
gPDC,19Hz,VIP-L,S1-L,7.0,0.0371
gPDC,19Hz,VIP-L,SMA-L,7.0,0.0371
gPDC,19Hz,mIPS-R,PMv-L,7.0,0.0371
gPDC,19Hz,mIPS-R,V3-R,4.0,0.0137
gPDC,20Hz,AG-R,S1-L,7.0,0.0371
gPDC,20Hz,FEF-R,V3-L,7.0,0.0371
gPDC,20Hz,IPL-R,POJ-L,0.0,0.002
gPDC,20Hz,IPL-R,STS-R,7.0,0.0371
gPDC,20Hz,M1-L,POJ-L,5.0,0.0195
gPDC,20Hz,M1-L,SMA-R,8.0,0.0488
gPDC,20Hz,M1-L,V3-R,5.0,0.0195
gPDC,20Hz,M1-L,mIPS-R,5.0,0.0195
gPDC,20Hz,M1-R,SPL-R,4.0,0.0137
gPDC,20Hz,PMd-L,PMv-L,3.0,0.0098
gPDC,20Hz,PMd-R,IPL-R,5.0,0.0195
gPDC,20Hz,PMd-R,STS-L,6.0,0.0273
gPDC,20Hz,PMv-L,SMA-R,8.0,0.0488
gPDC,20Hz,PMv-R,IPL-R,3.0,0.0098
gPDC,20Hz,PMv-R,M1-R,5.0,0.0195
gPDC,20Hz,POJ-L,FEF-L,8.0,0.0488
gPDC,20Hz,POJ-R,SMA-R,4.0,0.0137
gPDC,20Hz,POJ-R,V3-R,0.0,0.002
gPDC,20Hz,S1-R,AG-R,7.0,0.0371
gPDC,20Hz,SMA-L,S1-R,5.0,0.0195
gPDC,20Hz,SMA-R,PMd-R,5.0,0.0195
gPDC,20Hz,SMA-R,V3-R,6.0,0.0273
gPDC,20Hz,SPL-L,STS-L,6.0,0.0273
gPDC,20Hz,SPL-L,V3-L,6.0,0.0273
gPDC,20Hz,SPL-L,mIPS-L,8.0,0.0488
gPDC,20Hz,SPL-R,V3-R,7.0,0.0371
gPDC,20Hz,SPOC-L,SPL-L,8.0,0.0488
gPDC,20Hz,SPOC-L,SPOC-R,7.0,0.0371
gPDC,20Hz,SPOC-R,POJ-R,5.0,0.0195
gPDC,20Hz,STS-L,IPL-R,6.0,0.0273
gPDC,20Hz,STS-L,SPOC-L,0.0,0.002
gPDC,20Hz,STS-L,SPOC-R,8.0,0.0488
gPDC,20Hz,STS-L,VIP-R,6.0,0.0273
gPDC,20Hz,STS-R,SPL-R,5.0,0.0195
gPDC,20Hz,STS-R,mIPS-L,8.0,0.0488
gPDC,20Hz,V1-L,M1-R,7.0,0.0371
gPDC,20Hz,V1-R,PMd-L,1.0,0.0039
gPDC,20Hz,V1-R,STS-L,8.0,0.0488
gPDC,20Hz,V1-R,STS-R,5.0,0.0195
gPDC,20Hz,VIP-L,M1-R,7.0,0.0371
gPDC,20Hz,VIP-L,S1-L,6.0,0.0273
gPDC,20Hz,VIP-L,SMA-L,8.0,0.0488
gPDC,20Hz,mIPS-R,PMv-L,7.0,0.0371
gPDC,20Hz,mIPS-R,V3-R,5.0,0.0195
gPDC,21Hz,AG-R,S1-L,7.0,0.0371
gPDC,21Hz,FEF-R,V3-L,7.0,0.0371
gPDC,21Hz,IPL-R,POJ-L,0.0,0.002
gPDC,21Hz,IPL-R,STS-R,7.0,0.0371
gPDC,21Hz,M1-L,POJ-L,5.0,0.0195
gPDC,21Hz,M1-L,SMA-R,7.0,0.0371
gPDC,21Hz,M1-L,V3-R,5.0,0.0195
gPDC,21Hz,M1-L,mIPS-R,5.0,0.0195
gPDC,21Hz,M1-R,SPL-R,4.0,0.0137
gPDC,21Hz,PMd-L,PMv-L,3.0,0.0098
gPDC,21Hz,PMd-R,IPL-R,5.0,0.0195
gPDC,21Hz,PMd-R,STS-L,5.0,0.0195
gPDC,21Hz,PMv-L,SMA-R,8.0,0.0488
gPDC,21Hz,PMv-R,IPL-R,3.0,0.0098
gPDC,21Hz,PMv-R,M1-R,5.0,0.0195
gPDC,21Hz,POJ-R,SMA-R,6.0,0.0273
gPDC,21Hz,POJ-R,V1-R,8.0,0.0488
gPDC,21Hz,POJ-R,V3-R,1.0,0.0039
gPDC,21Hz,S1-L,IPL-L,8.0,0.0488
gPDC,21Hz,S1-R,AG-R,8.0,0.0488
gPDC,21Hz,SMA-L,S1-R,5.0,0.0195
gPDC,21Hz,SMA-L,VIP-L,8.0,0.0488
gPDC,21Hz,SMA-R,PMd-R,5.0,0.0195
gPDC,21Hz,SMA-R,V3-R,6.0,0.0273
gPDC,21Hz,SPL-L,PMd-L,8.0,0.0488
gPDC,21Hz,SPL-L,STS-L,6.0,0.0273
gPDC,21Hz,SPL-L,V3-L,6.0,0.0273
gPDC,21Hz,SPL-L,mIPS-L,7.0,0.0371
gPDC,21Hz,SPL-R,V3-R,7.0,0.0371
gPDC,21Hz,SPOC-L,SPL-L,8.0,0.0488
gPDC,21Hz,SPOC-L,SPOC-R,8.0,0.0488
gPDC,21Hz,SPOC-L,VIP-R,8.0,0.0488
gPDC,21Hz,SPOC-R,POJ-R,5.0,0.0195
gPDC,21Hz,STS-L,IPL-R,7.0,0.0371
gPDC,21Hz,STS-L,SPOC-L,1.0,0.0039
gPDC,21Hz,STS-L,SPOC-R,7.0,0.0371
gPDC,21Hz,STS-L,VIP-R,5.0,0.0195
gPDC,21Hz,STS-R,SPL-R,5.0,0.0195
gPDC,21Hz,STS-R,mIPS-L,8.0,0.0488
gPDC,21Hz,V1-L,M1-R,7.0,0.0371
gPDC,21Hz,V1-R,PMd-L,1.0,0.0039
gPDC,21Hz,V1-R,STS-L,8.0,0.0488
gPDC,21Hz,V1-R,STS-R,3.0,0.0098
gPDC,21Hz,V3-L,S1-R,8.0,0.0488
gPDC,21Hz,V3-R,mIPS-R,8.0,0.0488
gPDC,21Hz,VIP-L,M1-R,7.0,0.0371
gPDC,21Hz,VIP-L,S1-L,4.0,0.0137
gPDC,21Hz,VIP-L,SMA-L,8.0,0.0488
gPDC,21Hz,mIPS-R,PMv-L,7.0,0.0371
gPDC,21Hz,mIPS-R,V3-R,5.0,0.0195
gPDC,24Hz,AG-R,AG-L,7.0,0.0371
gPDC,24Hz,AG-R,S1-L,7.0,0.0371
gPDC,24Hz,FEF-R,SPL-R,7.0,0.0371
gPDC,24Hz,FEF-R,V3-L,7.0,0.0371
gPDC,24Hz,IPL-R,POJ-L,4.0,0.0137
gPDC,24Hz,M1-L,POJ-L,6.0,0.0273
gPDC,24Hz,M1-L,SMA-R,8.0,0.0488
gPDC,24Hz,M1-L,SPL-R,8.0,0.0488
gPDC,24Hz,M1-L,V3-R,4.0,0.0137
gPDC,24Hz,M1-L,mIPS-R,6.0,0.0273
gPDC,24Hz,M1-R,SPL-R,5.0,0.0195
gPDC,24Hz,PMd-L,PMv-L,3.0,0.0098
gPDC,24Hz,PMd-R,IPL-R,5.0,0.0195
gPDC,24Hz,PMd-R,STS-L,7.0,0.0371
gPDC,24Hz,PMv-R,IPL-R,3.0,0.0098
gPDC,24Hz,PMv-R,M1-R,4.0,0.0137
gPDC,24Hz,PMv-R,SPL-L,8.0,0.0488
gPDC,24Hz,POJ-R,SMA-R,8.0,0.0488
gPDC,24Hz,POJ-R,V1-R,8.0,0.0488
gPDC,24Hz,POJ-R,V3-R,2.0,0.0059
gPDC,24Hz,SMA-L,S1-R,6.0,0.0273
gPDC,24Hz,SMA-L,VIP-L,8.0,0.0488
gPDC,24Hz,SMA-R,PMd-R,6.0,0.0273
gPDC,24Hz,SMA-R,V3-R,8.0,0.0488
gPDC,24Hz,SPL-L,PMd-L,8.0,0.0488
gPDC,24Hz,SPL-L,STS-L,5.0,0.0195
gPDC,24Hz,SPL-L,V3-L,5.0,0.0195
gPDC,24Hz,SPL-L,VIP-L,7.0,0.0371
gPDC,24Hz,SPL-L,mIPS-L,6.0,0.0273
gPDC,24Hz,SPL-R,V3-R,8.0,0.0488
gPDC,24Hz,SPOC-L,VIP-R,6.0,0.0273
gPDC,24Hz,SPOC-R,POJ-R,5.0,0.0195
gPDC,24Hz,SPOC-R,STS-L,7.0,0.0371
gPDC,24Hz,STS-L,IPL-R,7.0,0.0371
gPDC,24Hz,STS-L,SPOC-L,7.0,0.0371
gPDC,24Hz,STS-L,SPOC-R,8.0,0.0488
gPDC,24Hz,STS-L,VIP-R,5.0,0.0195
gPDC,24Hz,STS-R,SPL-R,4.0,0.0137
gPDC,24Hz,V1-L,M1-R,8.0,0.0488
gPDC,24Hz,V1-R,PMd-L,3.0,0.0098
gPDC,24Hz,V1-R,SMA-L,7.0,0.0371
gPDC,24Hz,V1-R,STS-L,8.0,0.0488
gPDC,24Hz,V1-R,STS-R,4.0,0.0137
gPDC,24Hz,V3-L,S1-R,7.0,0.0371
gPDC,24Hz,VIP-L,M1-R,7.0,0.0371
gPDC,24Hz,VIP-L,S1-L,4.0,0.0137
gPDC,24Hz,VIP-L,SMA-L,7.0,0.0371
gPDC,24Hz,VIP-R,POJ-R,7.0,0.0371
gPDC,24Hz,mIPS-L,M1-L,8.0,0.0488
gPDC,24Hz,mIPS-R,PMv-L,5.0,0.0195
gPDC,24Hz,mIPS-R,V3-R,5.0,0.0195
gPDC,25Hz,AG-L,M1-R,8.0,0.0488
gPDC,25Hz,AG-R,AG-L,8.0,0.0488
gPDC,25Hz,AG-R,S1-L,7.0,0.0371
gPDC,25Hz,FEF-R,PMd-R,8.0,0.0488
gPDC,25Hz,FEF-R,SPL-R,7.0,0.0371
gPDC,25Hz,FEF-R,V3-L,7.0,0.0371
gPDC,25Hz,IPL-L,V3-R,8.0,0.0488
gPDC,25Hz,IPL-L,VIP-R,7.0,0.0371
gPDC,25Hz,IPL-R,POJ-L,5.0,0.0195
gPDC,25Hz,M1-L,POJ-L,6.0,0.0273
gPDC,25Hz,M1-L,SMA-R,7.0,0.0371
gPDC,25Hz,M1-L,SPL-R,8.0,0.0488
gPDC,25Hz,M1-L,V3-R,4.0,0.0137
gPDC,25Hz,M1-L,mIPS-R,5.0,0.0195
gPDC,25Hz,M1-R,SPL-R,5.0,0.0195
gPDC,25Hz,M1-R,mIPS-L,7.0,0.0371
gPDC,25Hz,PMd-L,PMv-L,3.0,0.0098
gPDC,25Hz,PMd-R,IPL-R,5.0,0.0195
gPDC,25Hz,PMd-R,STS-L,8.0,0.0488
gPDC,25Hz,PMv-R,IPL-R,2.0,0.0059
gPDC,25Hz,PMv-R,M1-R,5.0,0.0195
gPDC,25Hz,PMv-R,SPL-L,8.0,0.0488
gPDC,25Hz,POJ-R,V1-R,8.0,0.0488
gPDC,25Hz,POJ-R,V3-R,3.0,0.0098
gPDC,25Hz,SMA-L,S1-R,7.0,0.0371
gPDC,25Hz,SMA-L,VIP-L,8.0,0.0488
gPDC,25Hz,SMA-R,PMd-R,5.0,0.0195
gPDC,25Hz,SMA-R,V3-R,8.0,0.0488
gPDC,25Hz,SPL-L,PMd-L,8.0,0.0488
gPDC,25Hz,SPL-L,STS-L,4.0,0.0137
gPDC,25Hz,SPL-L,V3-L,5.0,0.0195
gPDC,25Hz,SPL-L,VIP-L,7.0,0.0371
gPDC,25Hz,SPL-L,mIPS-L,6.0,0.0273
gPDC,25Hz,SPOC-L,VIP-R,6.0,0.0273
gPDC,25Hz,SPOC-R,POJ-R,7.0,0.0371
gPDC,25Hz,SPOC-R,STS-L,4.0,0.0137
gPDC,25Hz,STS-L,FEF-R,8.0,0.0488
gPDC,25Hz,STS-L,IPL-R,7.0,0.0371
gPDC,25Hz,STS-L,SPOC-R,7.0,0.0371
gPDC,25Hz,STS-L,VIP-R,5.0,0.0195
gPDC,25Hz,STS-R,SPL-R,4.0,0.0137
gPDC,25Hz,V1-L,M1-R,8.0,0.0488
gPDC,25Hz,V1-R,PMd-L,5.0,0.0195
gPDC,25Hz,V1-R,SMA-L,7.0,0.0371
gPDC,25Hz,V1-R,STS-L,8.0,0.0488
gPDC,25Hz,V1-R,STS-R,5.0,0.0195
gPDC,25Hz,V3-L,S1-R,6.0,0.0273
gPDC,25Hz,VIP-L,M1-R,7.0,0.0371
gPDC,25Hz,VIP-L,S1-L,4.0,0.0137
gPDC,25Hz,VIP-L,SMA-L,7.0,0.0371
gPDC,25Hz,VIP-R,POJ-R,6.0,0.0273
gPDC,25Hz,mIPS-L,M1-L,7.0,0.0371
gPDC,25Hz,mIPS-R,PMv-L,5.0,0.0195
gPDC,25Hz,mIPS-R,V3-R,8.0,0.0488
gPDC,26Hz,AG-L,M1-R,8.0,0.0488
gPDC,26Hz,AG-R,S1-L,6.0,0.0273
gPDC,26Hz,FEF-L,V3-L,8.0,0.0488
gPDC,26Hz,FEF-R,PMd-R,8.0,0.0488
gPDC,26Hz,FEF-R,SPL-R,6.0,0.0273
gPDC,26Hz,FEF-R,V3-L,7.0,0.0371
gPDC,26Hz,IPL-L,V3-R,6.0,0.0273
gPDC,26Hz,IPL-L,VIP-R,5.0,0.0195
gPDC,26Hz,IPL-R,POJ-L,6.0,0.0273
gPDC,26Hz,M1-L,POJ-L,6.0,0.0273
gPDC,26Hz,M1-L,SMA-R,7.0,0.0371
gPDC,26Hz,M1-L,SPL-R,7.0,0.0371
gPDC,26Hz,M1-L,V3-R,5.0,0.0195
gPDC,26Hz,M1-L,mIPS-R,6.0,0.0273
gPDC,26Hz,M1-R,SPL-R,5.0,0.0195
gPDC,26Hz,M1-R,VIP-L,8.0,0.0488
gPDC,26Hz,M1-R,mIPS-L,6.0,0.0273
gPDC,26Hz,PMd-L,PMv-L,3.0,0.0098
gPDC,26Hz,PMd-R,IPL-R,5.0,0.0195
gPDC,26Hz,PMv-L,SMA-R,8.0,0.0488
gPDC,26Hz,PMv-R,IPL-R,1.0,0.0039
gPDC,26Hz,PMv-R,M1-R,5.0,0.0195
gPDC,26Hz,PMv-R,SPL-L,8.0,0.0488
gPDC,26Hz,POJ-R,V1-R,8.0,0.0488
gPDC,26Hz,POJ-R,V3-R,3.0,0.0098
gPDC,26Hz,S1-R,V3-R,8.0,0.0488
gPDC,26Hz,S1-R,mIPS-L,8.0,0.0488
gPDC,26Hz,SMA-L,POJ-L,8.0,0.0488
gPDC,26Hz,SMA-L,S1-R,6.0,0.0273
gPDC,26Hz,SMA-L,VIP-L,8.0,0.0488
gPDC,26Hz,SMA-R,PMd-R,5.0,0.0195
gPDC,26Hz,SMA-R,V3-R,7.0,0.0371
gPDC,26Hz,SPL-L,STS-L,4.0,0.0137
gPDC,26Hz,SPL-L,V3-L,4.0,0.0137
gPDC,26Hz,SPL-L,VIP-L,6.0,0.0273
gPDC,26Hz,SPL-L,mIPS-L,6.0,0.0273
gPDC,26Hz,SPOC-L,M1-L,7.0,0.0371
gPDC,26Hz,SPOC-L,SPL-L,8.0,0.0488
gPDC,26Hz,SPOC-L,VIP-R,5.0,0.0195
gPDC,26Hz,SPOC-R,POJ-R,8.0,0.0488
