Method,Frequency,Region_From,Region_To,W_Stat,P_value
iPDC,20Hz,M1-L,VIP-L,7.0,0.0371
iPDC,20Hz,PMd-R,IPL-L,7.0,0.0371
iPDC,20Hz,PMv-L,VIP-L,5.0,0.0195
iPDC,20Hz,PMv-R,SMA-R,6.0,0.0273
iPDC,20Hz,POJ-R,VIP-L,7.0,0.0371
iPDC,20Hz,S1-L,SPOC-L,1.0,0.0039
iPDC,20Hz,S1-R,PMd-L,0.0,0.002
iPDC,20Hz,S1-R,POJ-L,4.0,0.0137
iPDC,20Hz,SMA-L,S1-L,3.0,0.0098
iPDC,20Hz,SMA-R,mIPS-R,5.0,0.0195
iPDC,20Hz,SPL-L,IPL-L,7.0,0.0371
iPDC,20Hz,SPL-L,mIPS-R,0.0,0.002
iPDC,20Hz,SPL-R,SPOC-L,7.0,0.0371
iPDC,20Hz,SPL-R,mIPS-R,6.0,0.0273
iPDC,20Hz,SPOC-R,V3-R,3.0,0.0098
iPDC,20Hz,STS-L,SPL-R,8.0,0.0488
iPDC,20Hz,STS-L,V3-L,8.0,0.0488
iPDC,20Hz,V1-L,M1-L,0.0,0.002
iPDC,20Hz,V1-L,M1-R,0.0,0.002
iPDC,20Hz,V1-L,VIP-R,8.0,0.0488
iPDC,20Hz,V1-R,mIPS-L,3.0,0.0098
iPDC,20Hz,V3-R,V3-L,3.0,0.0098
iPDC,20Hz,VIP-L,STS-R,7.0,0.0371
iPDC,20Hz,mIPS-L,FEF-R,5.0,0.0195
iPDC,20Hz,mIPS-L,SPL-R,5.0,0.0195
iPDC,20Hz,mIPS-L,mIPS-R,5.0,0.0195
iPDC,20Hz,mIPS-R,PMd-R,6.0,0.0273
iPDC,20Hz,mIPS-R,VIP-L,2.0,0.0059
iPDC,25Hz,AG-L,S1-R,8.0,0.0488
iPDC,25Hz,AG-R,AG-L,4.0,0.0137
iPDC,25Hz,AG-R,VIP-L,4.0,0.0137
iPDC,25Hz,FEF-L,SMA-L,6.0,0.0273
iPDC,25Hz,IPL-R,SPOC-L,7.0,0.0371
iPDC,25Hz,M1-L,VIP-L,6.0,0.0273
iPDC,25Hz,PMd-L,STS-R,7.0,0.0371
iPDC,25Hz,PMv-R,SMA-R,5.0,0.0195
iPDC,25Hz,POJ-R,VIP-L,8.0,0.0488
iPDC,25Hz,S1-L,SPOC-L,0.0,0.002
iPDC,25Hz,S1-R,PMd-L,0.0,0.002
iPDC,25Hz,S1-R,POJ-L,5.0,0.0195
iPDC,25Hz,SMA-L,S1-L,3.0,0.0098
iPDC,25Hz,SMA-R,AG-L,8.0,0.0488
iPDC,25Hz,SMA-R,mIPS-R,4.0,0.0137
iPDC,25Hz,SPL-L,mIPS-R,6.0,0.0273
iPDC,25Hz,SPL-R,SMA-R,8.0,0.0488
iPDC,25Hz,SPL-R,SPOC-L,7.0,0.0371
iPDC,25Hz,SPL-R,mIPS-R,8.0,0.0488
iPDC,25Hz,SPOC-R,V1-L,7.0,0.0371
iPDC,25Hz,SPOC-R,V3-R,1.0,0.0039
iPDC,25Hz,STS-L,SPL-R,6.0,0.0273
iPDC,25Hz,V1-L,M1-L,5.0,0.0195
iPDC,25Hz,V1-L,M1-R,3.0,0.0098
iPDC,25Hz,V1-L,VIP-R,7.0,0.0371
iPDC,25Hz,V1-R,mIPS-L,1.0,0.0039
iPDC,25Hz,V3-L,M1-L,7.0,0.0371
iPDC,25Hz,V3-R,V3-L,3.0,0.0098
iPDC,25Hz,VIP-R,FEF-R,8.0,0.0488
iPDC,25Hz,mIPS-L,FEF-R,6.0,0.0273
iPDC,25Hz,mIPS-L,SPL-R,4.0,0.0137
iPDC,25Hz,mIPS-L,mIPS-R,7.0,0.0371
iPDC,25Hz,mIPS-R,PMd-R,6.0,0.0273
iPDC,25Hz,mIPS-R,S1-L,8.0,0.0488
iPDC,25Hz,mIPS-R,VIP-L,3.0,0.0098
