Method,Frequency,Region_From,Region_To,W_Stat,P_value
iPDC,20Hz,SPOC-R,STS-L,5.0,0.0195
iPDC,20Hz,STS-L,V1-L,3.0,0.0098
iPDC,20Hz,STS-L,V3-L,7.0,0.0371
iPDC,20Hz,STS-R,SPL-R,8.0,0.0488
iPDC,20Hz,STS-R,SPOC-R,8.0,0.0488
iPDC,20Hz,V1-L,M1-R,8.0,0.0488
iPDC,20Hz,V1-R,PMd-L,0.0,0.002
iPDC,20Hz,V1-R,SMA-R,8.0,0.0488
iPDC,20Hz,VIP-L,S1-L,8.0,0.0488
iPDC,20Hz,VIP-R,POJ-R,8.0,0.0488
iPDC,20Hz,mIPS-R,PMv-L,7.0,0.0371
iPDC,20Hz,mIPS-R,V3-R,3.0,0.0098
iPDC,25Hz,AG-R,mIPS-R,8.0,0.0488
iPDC,25Hz,FEF-L,PMd-L,8.0,0.0488
iPDC,25Hz,FEF-L,V3-L,7.0,0.0371
iPDC,25Hz,FEF-R,POJ-R,8.0,0.0488
iPDC,25Hz,FEF-R,V3-L,6.0,0.0273
iPDC,25Hz,IPL-R,STS-R,7.0,0.0371
iPDC,25Hz,M1-L,POJ-L,3.0,0.0098
iPDC,25Hz,M1-L,SMA-R,8.0,0.0488
iPDC,25Hz,M1-L,SPL-R,8.0,0.0488
iPDC,25Hz,M1-L,V3-R,7.0,0.0371
iPDC,25Hz,M1-L,mIPS-R,7.0,0.0371
iPDC,25Hz,M1-R,SPL-R,5.0,0.0195
iPDC,25Hz,M1-R,VIP-L,5.0,0.0195
iPDC,25Hz,PMd-L,PMv-L,3.0,0.0098
iPDC,25Hz,PMd-R,IPL-R,5.0,0.0195
iPDC,25Hz,PMd-R,M1-L,7.0,0.0371
iPDC,25Hz,PMd-R,STS-L,8.0,0.0488
iPDC,25Hz,PMv-L,SMA-R,3.0,0.0098
iPDC,25Hz,PMv-R,IPL-R,7.0,0.0371
iPDC,25Hz,PMv-R,M1-R,1.0,0.0039
iPDC,25Hz,PMv-R,SPL-L,5.0,0.0195
iPDC,25Hz,POJ-L,V1-R,8.0,0.0488
iPDC,25Hz,POJ-R,V1-R,6.0,0.0273
iPDC,25Hz,POJ-R,V3-R,1.0,0.0039
iPDC,25Hz,SMA-L,S1-R,6.0,0.0273
iPDC,25Hz,SMA-R,PMd-R,7.0,0.0371
iPDC,25Hz,SMA-R,V3-R,7.0,0.0371
iPDC,25Hz,SPL-L,S1-L,4.0,0.0137
iPDC,25Hz,SPL-L,STS-L,3.0,0.0098
iPDC,25Hz,SPL-L,V3-L,8.0,0.0488
iPDC,25Hz,SPL-L,mIPS-L,5.0,0.0195
iPDC,25Hz,SPL-R,V3-R,8.0,0.0488
iPDC,25Hz,SPOC-L,VIP-R,5.0,0.0195
iPDC,25Hz,SPOC-R,POJ-R,7.0,0.0371
iPDC,25Hz,SPOC-R,STS-L,6.0,0.0273
iPDC,25Hz,STS-L,V3-L,8.0,0.0488
iPDC,25Hz,STS-R,SPL-R,8.0,0.0488
iPDC,25Hz,V1-R,PMd-L,8.0,0.0488
iPDC,25Hz,V1-R,SMA-L,7.0,0.0371
iPDC,25Hz,V1-R,SMA-R,7.0,0.0371
iPDC,25Hz,V1-R,V1-L,8.0,0.0488
iPDC,25Hz,VIP-L,S1-L,6.0,0.0273
iPDC,25Hz,VIP-R,POJ-R,4.0,0.0137
iPDC,25Hz,mIPS-R,PMv-L,7.0,0.0371
iPDC,25Hz,mIPS-R,V3-R,4.0,0.0137
